X1	X2	X3	X4	X5	X6	X7	X8	X9
-0.961967	-1.557165	-0.899500	-1.092753	-0.634134	-1.370228	-0.037713	-1.468460	-1.273002
-0.614478	-0.603272	-1.793360	-0.844521	-0.610757	-1.102709	-0.784837	-0.605414	-1.265129
-0.383528	-0.824195	-0.643501	-0.397164	-0.154453	-0.451299	-0.668174	-1.025112	-1.201405
-0.406878	-1.145617	-0.997295	-1.039430	-0.117700	-0.415358	-0.404623	-1.204167	-1.129070
-0.882240	-1.520962	-1.268463	-1.068631	-0.832671	-0.944603	-0.882516	-1.307116	-1.071005
-1.269277	-1.948100	-1.398151	-1.335244	-1.880803	-1.886985	-0.616767	-1.610935	-1.031146
-0.981073	-0.458519	-0.634140	-0.853624	-1.329441	-1.232218	-0.044825	-0.816776	-0.758782
0.639364	0.833056	0.887012	0.713926	0.546558	0.337099	0.993669	0.431420	0.019193
1.979760	1.151539	1.436871	1.338118	2.194376	1.736027	-0.382853	1.884364	0.741808
1.996330	1.244637	1.121312	0.822374	1.409181	2.191994	-0.616531	1.353753	1.128827
0.117176	0.420435	0.044471	0.490883	-0.027724	0.352095	-1.109036	0.104707	1.255783
0.433053	0.583179	0.151599	0.259510	0.046829	0.466559	0.379901	0.581503	1.244465
1.023498	0.830753	0.552107	0.629399	1.009258	0.828384	0.574523	1.003946	1.179511
0.607820	0.112168	0.832914	0.759770	0.610476	0.120820	0.650890	1.067727	1.109636
-0.088956	0.608642	0.033837	-0.030090	0.031995	0.202482	-0.165737	-0.414327	1.054277
0.251452	-0.073693	0.288898	0.312917	-0.144365	-0.019780	-0.063743	-0.165042	1.014173
-0.385935	0.367777	-0.435490	0.574113	-0.120471	-0.305469	0.470436	0.871868	0.738610
-1.153837	-0.890111	-0.521211	-0.205521	-1.142675	-0.935704	0.678764	-0.536755	-0.040595
-1.402244	-0.447133	-0.308073	-0.634979	-1.551798	-0.627021	0.673058	-1.281690	-0.760996
-0.944452	1.056274	0.536410	0.916532	-0.946235	0.035077	0.698163	-0.055111	-1.145308
0.330877	1.028731	1.047512	1.125057	-0.088347	0.826357	0.994279	1.621757	-1.273002
0.075730	-0.302601	-0.269304	-0.009104	0.294623	0.061554	0.358844	0.944101	-1.265375
-0.219144	-0.118512	-0.625589	-0.588088	0.066550	0.025701	-0.248108	0.574839	-1.202143
-0.386883	1.094839	-0.042175	-0.412507	0.284592	1.041074	-0.064437	1.430953	-1.130300
-0.587589	-0.319555	-0.080421	-0.387775	0.239063	0.484506	-0.574930	0.266194	-1.072481
-0.147104	-0.259704	-0.007168	-0.110250	-0.045494	-0.405263	-0.016917	0.191516	-1.033115
-0.065511	0.459894	-0.009189	0.094251	-0.482433	-0.109883	-1.071387	-0.008629	-0.761242
0.796977	1.456938	1.202036	0.945345	0.494277	0.610631	0.079590	0.951257	0.016240
1.757199	0.983736	1.617892	1.518012	1.164203	0.856339	1.315334	0.849296	0.738610
1.663872	0.503753	0.660794	0.909969	1.010714	0.875836	-0.107174	1.025047	1.125382
0.904668	0.177667	0.033636	0.341646	0.595752	0.069669	-0.965741	-0.556185	1.252092
0.861744	0.566634	0.626256	0.545685	0.795754	0.305146	0.168719	0.428250	1.240528
0.580701	1.079857	1.272596	0.785826	0.072075	0.316378	0.970181	0.708523	1.175082
0.644686	1.443910	1.404740	1.176933	0.085444	1.077385	0.716330	-0.040829	1.104961
0.486254	1.269220	1.363735	0.823833	0.221960	1.341142	1.465968	0.611526	1.049110
0.612904	-0.078645	0.414014	0.011562	0.620327	-0.089877	-0.183322	-0.113543	1.008268
0.162140	-0.368435	-0.476326	-0.550362	0.862591	0.324681	-0.380745	-1.409157	0.731720
-0.480653	-0.778096	-0.996061	-0.982854	-0.449494	-0.140084	0.195844	-0.692785	-0.048468
-1.162214	-0.864003	-0.866201	-1.355011	-0.572505	-0.517644	-0.357010	-0.659782	-0.769607
-0.891216	-1.027686	-1.400544	-1.719664	-0.019798	-0.984130	-1.012271	-1.280737	-1.155150
-0.791429	-0.486017	-0.774242	-1.045797	-0.491614	-0.323876	-1.300523	-0.608934	-1.284074
-0.770674	-0.000052	-0.358106	-0.702169	-0.704483	0.221092	-1.389328	0.191943	-1.277923
-0.504021	-0.416330	-0.561118	-0.613325	-0.134610	0.338592	-1.109626	-0.203105	-1.216167
-0.626103	-1.082191	-0.809685	-0.799778	-0.578879	-0.612945	-0.714374	0.166620	-1.145800
-0.723882	-1.097406	-0.986926	-0.739906	-0.910221	-0.710432	-0.092304	0.376267	-1.089950
-0.765455	-1.164742	-1.173787	-0.766869	0.006924	-0.598632	-1.103195	-1.058266	-1.052552
-0.582468	-0.777467	-0.835287	-0.207840	0.254173	-0.617660	0.062499	-0.473235	-0.782893
-0.618896	0.142993	-0.326899	-0.158454	-0.532475	-0.307975	-0.403372	1.064349	-0.008118
0.539267	-0.105607	0.357858	-0.022194	0.584458	-0.044728	-0.110806	-0.091326	0.711299
0.700309	0.843356	0.372247	0.573995	0.565068	0.620661	0.220933	-0.318918	1.094627
0.713577	0.658921	0.802125	0.468520	0.300526	0.264859	0.415543	-0.804501	1.217401
0.955779	0.482830	1.019331	0.591461	0.339084	0.246044	0.261534	-0.655224	1.201900
1.154084	1.298813	1.176889	1.695593	0.769468	0.490501	0.429134	0.291466	1.131779
2.084633	1.533529	1.810158	1.963159	2.415832	2.217837	2.721611	2.447149	1.056491
0.993365	1.520238	1.091047	1.084572	1.419130	1.271061	1.378809	1.002324	0.995474
0.659848	0.674548	0.541502	0.419036	0.433981	0.006096	0.587796	-0.067964	0.948481
0.563394	0.072956	0.608491	0.163458	0.067264	-0.183989	0.761325	-0.132373	0.665536
0.018940	-0.076669	0.794371	1.094625	-0.030532	-0.906966	-0.107369	0.026027	-0.121542
-0.436994	-0.566996	0.100723	0.961581	-0.718240	-0.821926	1.416864	0.380229	-0.850062
-1.154537	-0.640697	-0.950245	-1.061298	-0.451073	-1.245149	0.200817	-0.429630	-1.243478
-0.857272	-1.081424	-1.868521	-1.829695	-0.189716	-0.998474	-0.593813	-1.445326	-1.380521
-1.323614	-1.652549	-1.821543	-2.176273	-0.423620	-0.996033	-2.468574	-1.383443	-1.383228
-2.192367	-1.127208	-1.241752	-2.125308	-2.136796	-0.898434	-1.815915	-1.525961	-1.331314
-1.870151	-0.662849	-0.892527	-1.473052	-2.585766	-0.420873	-2.195198	-0.956273	-1.271772
-1.323174	-0.148751	-0.150957	-0.542932	-1.500681	0.200598	-0.372388	0.369368	-1.227485
-0.372678	-0.696899	-0.721869	-0.577716	-0.306649	0.003424	-0.527920	0.452287	-1.202635
-0.370958	-0.216137	-0.574129	-0.313408	-0.123628	0.044414	-0.032366	0.598713	-0.946263
0.031795	-0.228358	-0.535138	-0.300363	0.223697	0.106230	-0.130734	-0.484792	-0.186250
0.927857	0.502403	0.618222	0.139853	0.263218	0.604361	-0.262087	-0.059641	0.516683
0.370512	0.116260	-0.041487	0.315366	-0.153825	0.100171	-1.263254	-0.128292	0.882050
1.007487	0.998701	0.402408	1.109845	1.131692	0.674344	0.116011	0.529852	0.984894
1.539005	1.103611	1.332771	1.458702	1.487140	0.976053	1.856833	1.443539	0.947742
0.760910	0.083524	0.952742	1.038218	0.651414	-0.285612	1.478025	0.809919	0.854986
0.459479	-0.344072	0.359001	0.013148	0.744548	0.017202	0.869236	-0.708166	0.755340
0.122268	0.799320	0.395079	0.827312	0.437317	0.774795	0.101571	1.018848	0.668242
-0.710033	1.147645	-1.021494	-1.331278	0.019258	0.397759	-0.704179	-0.353802	-0.283927
-0.561938	-0.057747	-0.482784	-0.814381	-0.429655	-0.109516	-0.964558	-0.323269	-0.326738
-0.419369	-0.276735	-0.429896	-0.865386	-0.378447	-0.295893	-0.755636	-0.572358	-0.368564
-0.584088	-0.234719	-0.174095	-0.356970	-0.390209	-0.453285	-0.271077	-0.590959	-0.409161
-0.334495	-0.276996	-0.062806	-0.530605	-0.588073	-0.445205	-0.205230	-0.313895	-0.448035
-1.011850	-0.626082	-0.015746	0.255189	-0.707305	-0.628761	-0.084833	-0.738486	-0.485187
-0.712789	-0.852157	-0.255814	-0.758004	-0.763236	-0.486416	0.199357	-0.527720	-0.520370
-0.363847	-0.701689	-0.081524	-0.536281	-0.504881	-0.732962	0.298033	-0.161184	-0.553585
-0.504319	-0.994695	-0.460543	-0.493481	-0.340231	-1.074184	-0.094693	-0.705607	-0.584832
-0.357449	-1.077985	-0.718891	-0.600080	-0.264255	-0.920143	-0.422857	-0.972302	-0.614357
-0.236124	-0.769663	-0.000429	0.354014	0.050140	-0.518376	0.384803	-0.431366	-0.639945
0.491212	-0.666265	0.068911	0.243388	0.480301	0.169282	0.334687	0.476688	-0.414820
0.810887	0.300127	0.945616	1.538610	0.781181	1.071906	0.942469	0.988336	0.328217
1.359255	1.253339	1.110723	1.094698	1.332420	1.765810	1.386195	1.401708	1.023768
1.888170	1.571928	1.521279	1.518768	1.577238	1.258749	1.307127	1.432422	1.387906
1.590653	1.602370	1.584901	2.350947	1.392919	0.989488	1.278496	1.469918	1.494440
1.518166	1.229720	1.369559	0.912475	1.130096	1.091967	1.028849	0.584843	1.464424
1.351622	1.661350	1.176196	1.058348	0.973463	0.891822	1.067348	0.828016	1.382001
1.382374	1.474825	1.496990	0.860771	1.176810	1.291128	1.653028	1.025268	1.295887
1.514502	1.813234	1.792992	1.400964	1.459368	1.575330	1.390674	2.034456	1.225520
1.356233	1.226479	1.602745	1.463733	1.055854	0.954111	1.200403	1.555218	1.171145
1.050268	-0.059188	0.600742	0.900671	1.318720	0.235866	0.057035	0.794009	0.882296
0.672592	0.342476	0.792508	1.581179	0.728603	0.698827	0.684262	1.223168	0.090790
-0.044081	-0.154601	-0.381300	0.251918	-0.397541	0.316206	-0.061879	0.391632	-0.640683
-0.480952	0.197681	-1.080217	0.369178	-0.572038	0.614310	-0.488573	0.537275	-1.035329
-1.001668	-0.675924	-1.474358	-1.071574	-0.904977	-0.329742	-1.550293	-0.410096	-1.172373
-1.371394	-0.881667	-0.940187	-0.671496	-0.953417	-0.788562	-1.041780	-0.520922	-1.173603
-1.145550	-1.739292	-1.491156	-1.477325	-1.179841	-1.665932	-1.457168	-1.293475	-1.118244
-1.523008	-1.344331	-1.784521	-1.425924	-1.561240	-1.541076	-1.517482	-1.369199	-1.053536
-1.400973	-2.065345	-2.179816	-2.298778	-1.776730	-2.242666	-2.283521	-1.600568	-1.002360
-1.654387	-1.878154	-2.442574	-1.917016	-1.978255	-2.126566	-2.694846	-1.883074	-0.968899
-2.010123	-1.821045	-2.646815	-1.776467	-2.218749	-1.851768	-2.656314	-2.592108	-0.702439
-1.440688	-0.952544	-1.282768	-0.790771	-1.768194	-1.132069	-1.578166	-1.745755	0.069877
-0.388008	-0.173224	-0.422115	-0.311888	-0.640569	-0.239644	-0.738601	-0.355379	0.787571
0.615596	0.587400	0.749377	0.739212	0.421745	0.508536	0.098864	0.381292	1.169915
0.679192	1.040701	0.721296	0.241120	0.860529	0.709504	0.293393	0.542023	1.292196
0.570867	0.971862	0.002395	0.401748	0.631525	0.586795	0.035952	0.640577	1.277188
-0.003685	0.468382	-0.547863	-0.392062	-0.254697	0.036828	-0.489265	-0.165648	1.208543
0.059384	0.923939	-0.343864	-0.610994	-0.088059	0.356278	-0.307387	0.215594	1.135470
0.505325	1.328414	0.868779	0.876157	0.474008	1.322884	0.694348	0.883265	1.077159
0.807651	1.036730	0.842782	1.216096	0.609460	1.289493	0.843194	0.800702	1.034102
0.636957	0.818709	0.886228	0.567818	0.610634	1.433438	1.156457	0.724746	0.756078
0.418415	0.718692	0.809759	0.274879	0.470897	0.724147	0.927840	0.237879	-0.025340
-0.648586	0.266900	1.566877	0.470168	-0.380820	0.188472	1.262508	-0.007454	-0.747464
-0.654937	-0.023571	1.175542	0.678831	-0.337465	0.188748	1.217245	0.043725	-1.133006
-0.548054	0.626513	0.609076	0.275225	-0.006967	0.197064	1.058367	0.813162	-1.261685
-0.477275	-0.613808	-0.174493	-0.136643	-0.455151	-0.584930	0.056500	0.136877	-1.255042
-0.633732	-0.977366	-0.742689	-0.333043	-0.690458	-0.929050	-0.336379	-0.809897	-1.192302
-0.804686	-0.816218	-0.637628	-0.669137	-0.810056	-0.888359	-0.815166	-0.758910	-1.120951
-0.573846	-0.407288	-0.391854	0.175590	-0.582993	-0.769662	-0.335464	-0.775908	-1.063624
-0.470217	-1.633930	-1.193014	-0.672345	-0.581323	-1.166201	-0.869574	-0.993167	-1.024503
-0.775037	-1.223009	-0.781082	-1.025947	-1.020991	-0.954024	-0.688530	-0.668432	-0.752631
-0.276569	-0.355041	-0.103473	0.018874	-0.851699	-0.378974	-0.326080	-0.630766	0.024359
0.412312	0.433027	0.847278	0.166033	0.094015	0.270507	0.262011	-0.171514	0.746237
1.087856	0.955109	1.050358	0.497947	0.657272	0.759521	0.550190	0.614802	1.132763
1.160322	0.861198	0.261640	0.327568	1.039129	0.370450	0.089275	0.721778	1.258735
0.710805	0.256419	-0.449685	-0.410121	0.931662	0.329931	-0.459859	0.245584	1.246925
0.221948	0.829762	-0.020256	-0.894178	0.104096	0.324931	-0.461879	-0.065006	1.181233
0.242353	0.427111	-0.183976	-0.230227	0.039791	0.149470	-0.414020	0.260036	1.110866
0.215325	0.736184	0.288117	-0.138439	0.151885	0.797770	0.233854	0.065861	1.055261
0.384374	1.224852	0.760530	0.497443	0.567055	1.235830	0.778667	0.906768	1.014419
1.103298	1.072980	0.895456	1.254762	1.064544	1.717873	1.475335	1.511068	0.738364
0.916541	0.835480	0.941816	2.090693	1.166172	1.207212	1.518773	1.684428	-0.041333
0.659252	-0.241238	-0.063673	0.489855	1.071333	0.671444	1.016056	1.266888	-0.761734
-0.290131	-0.349748	-0.543947	-0.570838	0.492595	0.021225	0.198046	0.875781	-1.146046
-0.350062	-1.014393	-0.872261	-0.530090	0.162822	-0.348719	0.006362	-0.081660	-1.273248
-0.158685	-0.962518	-0.200273	0.181026	0.338080	-0.239632	-0.250595	0.427763	-1.265375
-0.192256	-1.580473	-0.051729	-0.228572	-0.175882	-1.107209	-0.267830	-0.622265	-1.201651
-0.327759	-0.791867	-0.763609	-0.373307	-0.528162	-0.923514	-0.939725	-0.774319	-1.129316
-0.725396	-1.457164	-1.144151	-0.817046	-0.840258	-1.025980	-1.140484	-1.031467	-1.071005
-1.101672	-1.581663	-1.008506	-1.113420	-0.927687	-1.391720	-1.489641	-0.839334	-1.031146
-0.664591	-0.868721	-0.865710	-0.401213	-0.622843	-0.552227	-0.766185	-0.395911	-0.758782
-0.169542	0.407829	-0.474120	-0.050499	0.175962	0.434704	-0.083759	0.727491	0.019193
0.297803	0.658619	-0.069096	-0.353822	0.370592	0.516858	-0.523963	0.600753	0.741808
0.124690	0.817224	0.344355	-0.504045	0.374310	0.534477	0.071687	0.480143	1.128827
0.457703	0.436603	0.522402	-0.042001	0.321433	0.179313	-0.074006	0.080595	1.255783
0.435295	0.898132	0.502450	0.163358	0.377001	0.283921	0.006904	0.530756	1.244465
0.500593	0.428892	-0.021615	0.105780	0.286356	0.000496	-0.410872	-0.270235	1.179511
0.405139	-0.018522	0.351729	0.418862	0.119380	-0.575655	-0.596635	0.018682	1.109636
0.142752	0.111717	0.037862	-0.274892	0.308972	-0.686319	-0.654944	0.281926	1.054277
0.286373	0.265276	0.192380	0.356866	0.386611	-0.060302	0.138657	0.027073	1.013927
0.543832	0.594831	0.747744	0.476675	0.825862	0.590382	0.724683	0.589817	0.738117
0.258987	-0.122965	0.508851	0.474955	0.734844	0.067200	0.575352	0.098377	-0.041087
-0.456885	-0.844418	-0.158938	-0.862999	-0.280964	-1.017919	-0.253678	-0.883004	-0.761242
-0.924224	-1.685786	-1.559800	-1.274780	-1.145470	-1.336585	-1.528481	-1.948228	-1.145554
-1.414334	-1.222066	-1.199684	-1.253939	-1.508397	-1.274168	-1.306520	-1.757688	-1.273002
-0.924973	-0.780013	-1.184714	-0.840482	-1.234411	-1.132024	-1.073015	-1.745663	-1.265129
-0.873286	-0.873111	-0.160509	-0.220530	-1.171683	-0.854416	-0.179966	-1.442448	-1.201405
-0.858036	-1.122461	0.004448	-0.764278	-0.991716	-0.930514	-0.219421	-0.986165	-1.129070
-1.033663	-0.909332	-0.021512	0.318892	-1.010284	-1.472591	-0.246534	-0.928780	-1.071005
-1.073286	-0.995990	-0.165251	-1.059309	-1.395707	-1.057604	-0.630241	-1.443046	-1.031146
-0.961391	-0.537472	0.139821	-0.170887	-1.176365	-0.347637	-0.378016	-0.619043	-0.758782
0.009810	0.452389	0.207415	-0.254001	-0.656803	0.765698	0.305733	0.150685	0.019193
0.883701	1.575519	1.107266	1.452380	0.400122	1.428012	1.202897	0.576057	0.741808
1.140138	1.891933	1.592709	1.116063	1.213849	2.154955	1.634269	1.871112	1.128827
1.570598	1.366928	1.862902	1.632969	1.561307	1.154851	1.877576	1.440882	1.255783
1.379184	1.421473	1.939199	1.537655	1.720955	1.439285	2.092950	1.397742	1.244465
1.803014	1.476733	1.338050	1.824395	2.096465	1.552046	2.062764	1.831528	1.179511
1.970503	1.167652	1.182281	1.427214	2.020829	1.585585	1.311761	1.533454	1.109636
1.190287	1.004198	0.723030	1.375403	1.534589	1.496755	1.088546	1.389437	1.054277
1.171103	0.963483	1.154698	0.626041	1.315917	1.540185	0.893590	1.090378	1.014173
1.016815	0.658061	1.287724	1.139930	0.937949	1.267180	1.173388	1.287372	0.738610
0.159411	0.003134	0.119414	1.058694	0.299634	0.269696	0.775353	0.600964	-0.040595
-0.488489	-0.007315	-0.552560	0.233504	-0.171666	-0.328161	0.044757	0.205620	-0.760996
-0.510699	-0.332143	-1.171070	-0.855703	-0.455968	-0.065739	-0.763952	-0.025242	-1.145308
-0.831207	-0.375444	-1.084576	-0.679016	-0.409293	-0.189256	-0.801551	0.229148	-1.273002
-0.988316	-0.185778	-0.975379	-0.670763	-0.741814	-0.857757	-1.340626	-1.009198	-1.265375
-0.990496	-0.336090	-0.901179	-1.303849	-0.929069	-1.025180	-1.117228	-0.963455	-1.202143
-0.875499	-0.780393	-0.422851	-1.986148	-1.407540	-1.603137	-1.095614	-1.674934	-1.130300
-1.473245	-1.741260	-1.682115	-2.146456	-1.698544	-1.977645	-1.501440	-2.051494	-1.072481
-1.776469	-1.489456	-1.232915	-1.287077	-2.072717	-1.923601	-1.458098	-1.948300	-1.033115
-1.301065	-0.806874	-0.718758	-1.263793	-1.685736	-0.979057	-1.072315	-1.247573	-0.761242
-0.705681	0.194515	0.053736	-0.072221	-0.780809	0.307577	-0.080411	-0.387377	0.016240
0.272171	1.098620	0.810257	1.317128	0.115694	0.468210	0.459339	0.356291	0.738610
0.880532	1.180500	1.046165	1.144367	0.660352	0.985746	1.093123	0.806059	1.125382
0.985806	0.551062	0.917607	0.866887	0.801019	0.827834	0.949418	0.722875	1.252092
0.995679	1.325461	1.700995	1.407137	1.078410	0.946475	1.388554	1.395519	1.240528
1.792936	1.434279	2.059045	1.823165	1.479122	1.500896	1.991591	1.628994	1.175082
1.774406	0.906641	1.404475	1.463311	1.863241	1.380394	1.962014	1.571492	1.104961
1.147563	1.081897	0.628807	0.734219	1.320320	1.012871	1.007856	1.468650	1.049110
0.584489	0.635492	-0.425244	-0.057614	0.784584	0.437902	-0.001671	0.171435	1.008268
0.484007	0.486448	-0.138489	0.387836	0.668785	0.724154	-0.029124	0.399713	0.731720
0.153530	-0.706216	-0.401423	-0.454857	0.613411	-0.170886	-0.358974	0.235547	-0.048468
-0.349229	-1.266268	-0.534343	-0.023075	-0.057171	-0.662978	-0.670972	-0.730305	-0.769607
-0.744122	-0.804788	-1.720130	-0.914709	-0.710222	-0.638678	-0.907064	-0.997318	-1.155150
-1.229925	-1.192808	-1.067208	-1.354047	-0.942478	-1.156659	-1.135511	-0.887177	-1.284074
-1.336002	-1.031445	-1.588617	-1.958147	-0.982801	-0.934460	-1.451537	-1.334184	-1.277923
-1.347073	-1.257120	-1.855516	-1.415402	-0.781871	-1.019820	-1.378498	-0.889081	-1.216167
-1.157654	-1.857812	-1.766517	-1.344256	-1.099941	-1.591276	-1.165203	-1.381836	-1.145800
-1.322714	-1.893424	-1.480205	-1.801361	-1.245915	-1.701490	-0.882294	-1.327821	-1.089950
-1.719485	-1.699459	-1.993730	-1.991754	-1.535007	-1.935127	-1.084375	-1.520488	-1.052552
-1.446087	-1.425972	-1.421924	-1.565906	-1.571950	-1.524054	-1.432950	-1.385681	-0.782893
-1.162017	-0.493528	-0.609898	-0.966764	-1.218571	-0.418582	-0.654670	-0.961118	-0.008118
0.169227	0.695977	0.169799	-0.108994	-0.266767	0.557399	-0.068067	0.044894	0.711299
0.984230	0.815689	0.782865	1.020495	0.809087	1.045885	0.658420	0.693047	1.094627
1.651076	1.625405	1.442469	0.966946	1.377532	1.217107	0.991978	0.562419	1.217401
1.633539	1.366835	1.613145	1.574688	1.528210	1.074718	1.293353	0.543991	1.201900
1.511407	1.156669	1.574540	1.517252	1.114411	0.790002	1.416874	0.790702	1.131779
1.563362	1.075445	0.853975	0.696256	1.339246	1.095314	1.144747	1.000888	1.056491
1.826169	0.821554	0.716264	1.213700	1.587671	1.228293	1.516482	1.291678	0.995474
1.512546	0.837734	1.614922	1.847609	1.409084	1.080911	1.658860	1.286549	0.948481
1.065631	0.970193	1.050994	1.074283	1.196508	1.064079	1.227139	0.582542	0.665536
0.325947	0.396419	0.186636	0.410979	0.335310	0.366015	0.339870	0.581218	-0.121542
-0.217684	-1.444220	-0.691187	-0.870226	-0.138899	-0.759701	-1.150070	-0.614904	-0.850062
-0.379839	-1.287103	-0.942902	-0.385317	-0.201640	-0.987356	-1.132421	-0.344625	-1.243478
-0.784092	-0.422219	-0.885063	-1.035514	-0.687486	-0.365483	-1.054016	-0.878656	-1.380521
-1.158057	-0.255551	-0.452096	-0.852106	-0.995186	-0.658432	-0.730273	-0.898290	-1.383228
-1.241317	-0.679233	0.086988	-0.537220	-1.159071	-1.051933	-0.566012	-0.870968	-1.331314
-1.513762	-0.982016	0.399095	0.348409	-1.242209	-1.051489	-0.425742	-0.931869	-1.271772
-1.483147	-0.941579	-0.035969	-0.427573	-1.359267	-1.267270	-0.234814	-1.139460	-1.227485
-1.516047	-0.618721	-0.740143	-0.638496	-1.397149	-1.027663	-0.653884	-0.995452	-1.202635
-1.376967	-0.755745	-0.586910	-1.028295	-1.323401	-0.986255	-0.695193	-1.219774	-0.946263
-0.918426	-0.104206	-0.440078	-0.628690	-1.032052	-0.364831	-0.532704	-0.495668	-0.186250
-0.033442	0.194977	-0.436866	-0.493167	-0.166067	0.063808	0.042114	-0.241002	0.516683
0.307615	0.672773	0.219080	0.632579	0.520439	0.851148	0.469605	0.429305	0.882050
0.923909	0.422575	0.427086	0.515503	0.885954	0.707077	0.415888	1.265076	0.984894
0.914970	0.912859	0.313240	0.232201	0.960892	0.809756	0.684505	0.865551	0.947742
1.191907	0.939169	0.822872	0.816146	1.267878	0.805983	0.870906	1.226365	0.854986
1.449404	0.262061	0.579593	0.895165	1.078816	0.627376	0.526401	0.952278	0.755340
0.758688	0.560969	0.202834	0.378515	0.898901	0.853215	0.641172	0.974104	0.668242
-0.008056	0.267881	-0.466719	0.533959	0.129306	0.149021	0.402786	-0.051151	-0.283927
0.298190	-0.129285	-0.763176	0.284442	0.255376	-0.099408	0.329611	0.270925	-0.326738
0.164528	0.347796	-0.104284	0.821694	0.234226	0.184835	0.960505	0.119655	-0.368564
-0.069286	-0.368287	-0.090889	-0.034683	-0.160695	-0.026519	0.239863	-0.075052	-0.409161
0.197139	-0.580665	0.311524	0.313641	0.047798	-0.632615	0.403369	0.436853	-0.448035
-0.322300	-0.531123	-0.204771	-0.522422	-0.444278	-0.177568	-0.232800	-0.963476	-0.485187
-0.178093	-0.312419	0.269194	-0.192821	-0.034427	-0.154810	-0.754671	-0.831264	-0.520370
-0.469946	-0.274979	-0.151272	-0.603825	-0.563145	-0.493208	-1.230870	-0.373274	-0.553585
-0.844795	-0.428937	-0.348867	-0.974581	-0.833611	-0.603647	-1.041950	-0.719225	-0.584832
-0.490040	0.309584	-0.059545	-0.374382	-0.467461	-0.204402	-0.462655	-0.246768	-0.614357
-1.027719	-1.193530	-0.698491	-1.352586	-0.960094	-1.208146	-1.200906	-0.963451	-0.639945
-0.429180	-0.587748	-0.868962	-0.257338	-0.489781	-0.543685	-0.312330	-0.398640	-0.414820
0.015074	0.225028	-0.019521	0.183512	-0.005514	0.580930	0.284314	0.500336	0.328217
0.678124	0.945845	0.814841	0.989663	0.811522	1.728641	1.371235	0.843185	1.023768
1.221290	1.258435	1.762551	1.177658	1.707280	1.064685	2.250493	1.409227	1.387906
1.057476	0.992722	0.458389	0.521915	1.348908	1.051641	0.234528	1.906308	1.494440
1.017457	0.715912	0.200010	0.643422	1.237061	0.590205	0.516400	1.317201	1.464424
0.764174	0.785295	0.553843	0.229849	0.787666	0.471270	-0.020176	0.838347	1.382001
0.557081	0.753960	0.215968	0.445169	0.640358	0.053487	0.848637	0.852351	1.295887
0.940717	0.935454	0.654629	-0.269208	0.785861	0.633138	0.994293	0.811873	1.225520
0.498336	0.346333	-0.146570	0.005991	0.139482	0.325846	0.557230	-0.060463	1.171145
0.434545	-0.041117	0.618150	0.319585	0.366437	0.114326	0.311777	-0.256461	0.882296
-0.143303	-0.439117	-0.262512	0.723462	-0.360167	-0.365440	-0.389945	0.752525	0.090790
-0.494457	-1.214439	-0.263377	0.073807	-0.564872	-0.956392	-1.420980	-0.275361	-0.640683
-1.557856	-1.454797	-1.022063	-1.192903	-1.237186	-1.363246	-1.635172	-1.448879	-1.035329
-1.720427	-1.560847	-1.675502	-2.182893	-1.313457	-1.717708	-2.235140	-1.953826	-1.172373
-1.082783	-1.286653	-0.527501	-1.439629	-1.022279	-1.013062	-2.347981	-1.900149	-1.173603
-1.345883	-1.208324	-1.083025	-1.491087	-1.444546	-1.331285	-1.370446	-2.112240	-1.118244
-0.992288	-1.270611	-0.222486	-1.040807	-1.339268	-1.030325	-0.935862	-0.988936	-1.053536
-0.982866	-1.108484	-0.860488	-1.435542	-1.162534	-0.946307	-1.500268	-1.308665	-1.002360
-0.399542	-1.439004	-0.632144	-1.089528	-0.656918	-1.040298	-0.577929	-1.196947	-0.968899
-0.249673	-0.750264	-0.640614	-1.347449	-0.549724	-0.616323	-0.434654	-1.223866	-0.702439
-0.117963	-0.380675	-0.461635	-0.360907	-0.431134	0.044050	0.436038	-0.362952	0.069877
0.938887	0.904171	0.824080	0.848591	0.930203	1.407963	1.558320	1.641480	0.787571
1.008804	0.628739	0.800746	0.358292	1.120458	0.791761	0.563690	0.524071	1.169915
1.840552	0.726749	1.428402	0.927424	1.657461	1.708766	1.559468	0.636123	1.292196
1.312527	0.835614	1.048824	0.342336	1.108151	0.579727	1.049681	0.920728	1.277188
1.132308	0.622182	0.518796	0.608416	0.897515	1.468161	0.786628	0.910986	1.208543
0.955205	0.214034	0.987998	0.522628	0.958522	1.231890	1.395428	0.473375	1.135470
0.865490	-0.250441	0.676912	-0.205960	0.557984	-0.096490	0.930894	0.290360	1.077159
1.353485	0.864305	1.300636	0.248387	1.047633	1.142163	0.830121	0.378499	1.034102
1.312653	0.850600	1.601842	0.481325	0.603794	1.096650	0.230366	0.277584	0.756078
0.389982	0.390413	0.665722	0.035057	-0.440979	0.676129	-1.503693	-0.680512	-0.025340
-0.397434	-0.274144	0.314344	-0.830642	-1.373535	-1.130494	-0.730806	-0.766249	-0.747464
-0.072351	-0.558812	0.988889	-0.267411	-0.764293	-0.684324	-0.955366	-0.043560	-1.133006
-0.841962	-0.804256	-0.435154	-0.755886	-1.024330	-0.745183	-1.545666	-1.344338	-1.261685
